# bad_type_pair_flat_map_time_taken_micros	bad_type_pair_flat_map_iterations	bad_type_pair_map_time_taken_micros	bad_type_pair_map_iterations	bad_type_triple_flat_map_time_taken_micros	bad_type_triple_flat_map_iterations	bad_type_triple_map_time_taken_micros	bad_type_triple_map_iterations	
14280	11769	4872	310	150392	274538	472	308	
7842	6721	1717	176	53750	73692	528	329	
9826	7565	2390	280	41248	60723	840	337	
6210	4207	325	168	176600	316305	8241	237	
7332	5423	182	94	146474	210761	7213	349	
7998	5251	336	155	88279	164647	218	239	
11175	10449	4957	185	115536	224884	5349	263	
9687	11372	352	245	408422	711469	2400	313	
10961	9728	2937	183	364587	655701	1368	281	
5301	3892	6123	333	262222	445714	185	206	
7885	7202	359	149	232590	392433	962	214	
8040	8683	1684	304	580094	854866	5667	238	
6049	2775	52	122	375530	519599	9852	418	
10594	4134	4938	231	381075	707875	584	257	
9894	10869	4401	268	218461	357825	6055	279	
9436	5907	955	238	464854	644527	143	204	
10132	11056	5958	237	228037	329004	8019	374	
7530	6950	103	138	30222	55526	3829	287	
13426	8441	164	211	203133	277107	6473	340	
6446	4003	4714	254	69296	109304	4794	398	
5365	4011	3017	253	22057	32111	5510	263	
11560	7939	2204	238	334784	528298	5295	345	
8988	8813	538	219	213090	326183	61	98	
6888	3318	2571	281	314803	491020	2019	346	
9717	9469	1689	179	55516	85939	9294	447	
7821	7859	5743	352	203914	350030	5765	355	
9108	5881	3243	319	23593	32870	5453	296	
8880	9369	708	190	145926	245305	5313	416	
9886	4412	2271	262	514171	767169	5321	470	
8903	4891	3622	172	292264	565957	8263	285	
9894	10434	4460	236	120443	191876	537	243	
5603	2095	1300	198	152822	272531	2110	422	
5604	3162	1233	176	115832	183043	1484	287	
13046	10283	994	184	43333	62087	4283	233	
7465	6315	99	136	104721	179222	4247	410	
6538	4989	1024	185	117168	164898	1546	268	
8083	9336	349	237	137852	257063	923	203	
9152	10846	2683	355	145689	250216	4090	344	
7588	4462	3376	182	70005	132331	871	306	
8447	4504	1960	272	166947	269482	466	223	
9883	7403	200	178	199028	335199	5386	398	
9519	10577	567	169	43533	63525	195	231	
8320	9757	827	165	160805	259235	2136	303	
12113	10723	198	186	529647	865860	132	172	
6167	4809	3332	249	34655	63995	1359	265	
4880	2359	5635	209	88345	163124	1507	246	
12323	10645	1260	281	129152	196910	2592	330	
11761	9815	2854	253	185524	262154	3736	390	
6809	4300	2986	229	67786	102815	8040	307	
7244	7070	5081	160	425141	757155	8077	390	
11693	5480	905	205	215881	335058	7679	379	
7473	4425	255	251	65806	125039	3696	354	
5299	1995	4793	259	170730	253421	1454	297	
4528	2367	100	135	385926	725301	626	325	
12546	8639	5322	347	296965	455086	9371	407	
13108	11208	3286	249	406126	670570	7319	382	
5667	4266	199	204	176627	259040	1316	274	
7230	6343	6142	309	193299	299615	5294	356	
7127	5938	3730	231	240683	367653	9033	269	
10909	7603	194	195	217469	363276	784	325	
9232	7638	613	168	389847	531917	9103	244	
6342	2300	5640	345	99285	161110	4297	267	
7406	6460	141	202	512667	736195	202	200	
10613	11238	1918	130	117098	172577	651	275	
7448	6661	352	281	79707	141603	486	227	
6816	6168	2020	260	15635	25112	6086	331	
9199	6911	3935	312	185325	325035	5551	371	
8550	6902	3534	327	121079	223416	3960	346	
9635	9435	73	77	512108	764070	253	278	
7988	7009	4479	225	66427	109791	510	248	
10294	6852	232	228	341493	509593	8471	448	
6512	3926	6108	266	197015	285481	1954	297	
4626	2194	1403	203	365515	508194	612	177	
8855	6879	2072	280	556967	782359	8973	424	
7732	7776	2732	144	520447	703888	2251	228	
10185	8414	96	164	222286	362436	293	247	
4745	1906	228	229	335721	659299	3370	308	
5982	2393	1646	293	155959	285872	8580	259	
9900	8191	344	134	432302	607236	1120	166	
7545	2953	2606	122	276940	536952	671	346	
7474	6605	1944	127	176105	250038	4820	301	
8056	3502	2617	170	43136	72538	5737	456	
11321	5151	285	204	136979	220814	114	191	
8461	9463	2647	291	59251	93117	8182	271	
9505	10710	2308	200	27071	46763	2363	265	
12690	7910	2010	191	187022	346801	421	276	
12288	10196	1588	242	568762	831543	2263	349	
5618	2067	2002	324	237753	346111	5519	409	
9650	5766	2086	181	28929	45204	163	204	
9479	6871	489	158	347012	580693	2234	367	
13113	10362	196	230	155876	243222	1003	273	
11963	6797	651	197	113904	206703	8006	376	
9210	4819	3620	235	520308	824220	3029	228	
8895	3376	118	74	470938	699636	1484	391	
9703	7310	862	284	295040	430098	3898	458	
7495	6155	4422	239	207938	280758	4724	321	
11464	9957	2492	281	45358	80587	7269	377	
8064	3413	2174	228	61767	81244	538	203	
9231	7765	402	189	207544	355259	872	280	
8850	10633	74	147	81348	111626	2667	193	
6475	2846	1576	273	362865	522946	7524	463	
6335	4785	5504	301	221697	308729	9463	368	
8766	10654	1850	218	158665	243495	820	404	
11533	11884	512	250	321265	573933	909	190	
9822	6771	4626	315	33150	55194	166	171	
10982	9411	5045	224	219295	280378	8618	345	
9708	9976	2718	177	199223	353082	171	190	
11156	8715	1782	227	563436	772200	469	357	
12871	11940	2387	323	451333	805701	345	309	
15525	12017	6337	217	184670	269010	1012	183	
6229	4752	5581	387	139060	243690	195	252	
7333	5778	119	184	391299	708684	5289	254	
11063	11683	3900	201	258817	372088	9539	384	
11342	10644	521	204	179078	283143	202	256	
7750	6240	1216	162	224306	366540	6300	310	
6066	2273	170	125	256956	330318	4648	195	
7208	4230	801	132	150423	213020	8562	315	
5114	3442	222	170	115078	194584	2803	233	
6385	2622	413	257	76536	134267	230	243	
4340	1572	4687	270	142846	184859	290	234	
4556	1742	5743	191	59112	84712	1937	273	
7665	7805	3549	238	184145	299036	305	319	
11240	9902	1558	301	104332	146132	1744	331	
11842	11349	1316	194	202212	327689	10555	411	
10061	11347	3284	263	112590	175086	3661	413	
11739	11220	246	176	357978	542594	6177	227	
13347	8061	2369	231	181898	298602	158	189	
10308	7052	4167	255	54511	77504	353	96	
10070	9979	2409	275	152203	217833	7499	388	
9016	6681	478	203	150620	258574	759	298	
8536	5470	157	212	409461	772354	2124	172	
7701	4925	2252	300	316844	456029	389	280	
11982	11196	4562	305	60846	85102	6308	350	
6886	2761	236	141	53655	84825	1663	187	
11550	10362	3591	314	286133	427382	7152	329	
5984	4736	607	198	300426	413562	8335	358	
6176	2644	1246	272	150343	262094	386	336	
8347	8432	6350	274	196880	298651	3056	318	
8493	7035	4083	312	236259	331740	3071	369	
6539	6252	174	164	351828	585410	6972	369	
5822	3748	2084	246	125473	225345	953	264	
8577	6167	323	232	234964	360888	265	175	
12292	9859	107	171	308564	508363	5499	357	
11036	8865	4621	206	388611	568587	6451	253	
9834	11453	4665	194	407422	612833	1356	285	
7580	4981	1616	218	144889	233357	392	301	
5846	4925	162	164	349135	587482	3033	344	
9982	4536	124	110	174547	286973	2127	306	
7666	5727	232	208	11968	21491	5299	349	
6601	5873	1450	313	51659	66138	865	171	
6423	4892	3030	208	211263	341940	1289	331	
6656	6467	2692	134	203034	324706	279	200	
8662	7318	923	221	123773	178280	2021	286	
5094	2038	2833	284	304855	416726	500	203	
13442	8585	5179	292	165852	226838	1596	406	
7503	7688	5950	203	114500	173486	5068	339	
8628	9809	226	226	27258	41150	820	341	
8557	5680	5015	261	347088	481028	691	227	
5353	3799	1145	151	143488	236888	397	285	
9047	9286	4260	321	26389	49270	7603	340	
8096	8318	252	103	367356	552072	1662	283	
10034	8785	23	56	162458	285554	493	219	
10718	9885	464	149	374448	581930	4734	381	
6502	5897	93	129	234141	368127	4425	387	
8670	9965	651	183	198428	312288	1381	235	
12331	11773	381	143	290684	437357	9087	264	
9746	9087	7001	330	406397	764516	639	253	
8133	7803	4409	271	86697	152151	8400	234	
10971	9935	2001	211	420475	692743	251	274	
6703	3813	478	248	303613	485038	2464	464	
6355	4784	5318	271	427567	592360	2523	329	
12006	9685	2420	244	210946	282523	8116	281	
10237	5822	6227	340	45643	67182	3734	347	
8761	7735	6806	273	325253	458842	6702	461	
7711	7194	1701	233	243106	412510	224	267	
6957	3897	3721	279	210862	391851	4647	348	
9385	6515	598	146	179212	279839	3213	253	
7840	6476	353	179	64160	106825	3660	338	
4537	2304	1446	268	91148	157894	1498	285	
8817	8312	3512	196	75603	114999	975	356	
5275	3548	281	230	154389	227638	2062	290	
6915	4695	6039	330	8947	11691	6641	319	
8512	8228	526	194	100959	149244	368	352	
7390	3887	1777	243	445138	689804	1688	372	
9035	7426	363	265	226495	411383	9016	342	
5358	3045	5036	253	176532	324334	10280	419	
8694	6324	649	154	446178	650820	9459	344	
5690	2407	4872	175	114709	167021	1360	274	
5284	2764	106	128	82954	118247	2923	364	
5374	2345	237	152	16530	25227	9521	241	
7619	6594	1679	179	119806	181239	1012	301	
5938	2155	1704	172	97303	173933	8783	223	
7114	6254	182	185	115615	151147	82	157	
12515	10015	165	162	503998	740005	7730	418	
8096	6065	198	76	68966	129626	1240	317	
5159	2112	4180	297	141844	268302	1759	266	
3851	1228	481	188	148720	207407	2018	277	
5092	2481	1915	340	483495	746629	987	358	
13563	11502	2124	192	118138	225668	7660	484	
8900	8006	1117	158	108216	187627	4813	383	
8560	9442	2512	260	18784	31687	2329	249	
15105	10584	5630	338	116579	170922	3561	285	
6600	4857	1250	276	185005	317623	340	289	
7848	8346	2849	251	77173	119470	832	199	
9443	6293	2354	290	85246	152838	242	273	
8640	4676	2992	184	436058	653613	1325	294	
12372	10177	288	197	33863	52501	4689	221	
6936	3908	65	120	242028	442104	293	189	
8270	5888	1907	178	190132	289900	2734	334	
6907	3102	4967	210	59105	110699	4929	311	
7237	5100	1174	150	14821	28459	388	361	
8875	7746	4289	195	10409	16700	790	313	
6786	5024	633	200	110723	207042	202	203	
9477	6561	238	174	165815	253229	1495	220	
12350	10203	524	169	158214	210245	5187	467	
7137	7050	4671	154	133200	253648	1897	403	
9503	11149	5828	348	530996	775761	8961	483	
8485	10057	5578	239	58197	86538	6612	292	
8602	10299	4596	239	393062	577116	6299	399	
8684	5812	894	251	170461	259893	3053	318	
9731	8157	4995	294	212598	313525	6375	308	
8640	4701	173	65	185412	251778	10317	342	
7333	5671	1711	174	56404	93999	2375	333	
5910	5298	368	183	209369	311879	154	212	
8169	9398	158	192	33180	47426	3808	300	
8533	8642	1815	304	130899	203514	4658	379	
5053	2189	1614	130	35013	55158	2897	341	
10464	11645	3786	317	83957	139038	327	202	
6811	5432	2423	255	73561	129210	780	311	
10731	11512	2011	241	331640	512975	4993	417	
6469	5266	5732	249	197520	383792	8133	307	
9311	11044	2823	239	196857	332479	568	235	
4177	1767	816	262	425275	584901	1148	318	
6548	3507	360	211	381818	650928	8979	463	
4049	1347	2196	180	385741	674532	8411	300	
9291	7197	814	265	139141	233896	7507	428	
7061	4979	1095	215	201325	273373	2288	234	
6700	3574	5454	237	200128	331822	241	283	
9091	9664	169	186	161923	299670	10027	334	
13371	10958	307	131	101067	154535	6489	326	
7294	4987	11	51	33938	57047	77	129	
4924	2105	686	185	233933	361272	2636	211	
7399	6611	5860	291	222105	329417	5243	382	
10048	4287	3724	277	65174	110426	48	93	
8114	9199	4262	246	199589	270110	114	187	
9812	11717	228	205	209503	281274	1185	250	
13488	10586	2200	170	123295	176975	1161	312	
9297	11487	3159	256	80945	139442	596	222	
8884	2405	106	157	219561	385198	4603	302	
7740	8570	484	110	137923	195884	1826	332	
7881	8447	5852	298	21516	41239	410	287	
10860	9141	4020	243	440538	740223	1645	372	
7425	5725	894	139	145456	276546	3808	337	
5239	2947	341	271	332671	453423	3246	416	
5567	3516	3982	231	78894	148523	5129	238	
6221	3216	478	186	208507	291161	363	239	
9053	10456	3542	217	102496	152721	4888	377	
6789	4776	3535	262	352333	505600	1910	210	
7627	7337	1981	196	510093	828642	8275	424	
8728	4828	4012	252	441844	846670	4824	382	
8262	8217	601	137	108604	181734	312	323	
4529	2645	3364	303	168920	300987	8025	411	
10573	12114	341	255	137833	182970	364	265	
6435	2228	5608	362	173598	282861	1378	325	
9659	9449	902	125	164499	293024	2568	244	
9323	9523	1947	276	33548	55000	8389	374	
6574	6428	1981	195	275890	507329	9371	366	
8157	6628	1429	152	9051	11223	2052	223	
10135	6296	1935	312	182654	274668	666	243	
9643	10354	22	76	33562	56140	1042	249	
8148	8948	320	226	522656	884729	2160	297	
5909	3243	5708	309	360181	673061	324	179	
9964	4048	3075	140	125715	167760	2783	307	
