# bad_type_pair_flat_map_time_taken_micros	bad_type_pair_flat_map_iterations	bad_type_pair_map_time_taken_micros	bad_type_pair_map_iterations	bad_type_triple_flat_map_time_taken_micros	bad_type_triple_flat_map_iterations	bad_type_triple_map_time_taken_micros	bad_type_triple_map_iterations	
5392	4206	2853	313	17098	40901	1031	372	
4456	3642	673	261	308958	725244	8762	299	
4864	4357	66	90	347434	750159	247	308	
8475	7455	1338	264	153543	324015	890	213	
4685	4068	584	114	123396	299576	6200	355	
7286	7733	1759	276	95509	209437	457	385	
8937	6749	56	132	68598	147253	714	328	
8046	10605	3584	331	267000	442091	6161	222	
9790	10898	81	147	30784	72556	568	206	
10421	10865	1314	200	386508	880924	9613	298	
11528	9495	3319	231	60540	130235	3668	275	
8048	11464	1778	143	189594	354050	9022	221	
4593	2458	167	115	269742	639406	8683	371	
7638	4970	69	146	55345	127871	9369	324	
7333	5197	2676	224	242519	427409	466	319	
7966	10562	3547	286	26083	62677	6430	437	
11105	8488	2915	278	96311	182493	229	239	
7748	7601	2129	261	143509	314025	286	340	
4951	4663	2916	306	53338	90289	435	256	
6952	8221	583	137	13747	26905	6118	330	
10523	12048	1103	311	211231	455761	970	333	
5114	3477	2157	305	337105	604821	989	267	
9275	9928	1831	214	375694	715080	139	223	
5309	5702	269	186	37879	68565	595	293	
7802	2789	507	115	72874	130057	2442	261	
3805	2704	1772	283	381000	829101	5025	350	
10855	7016	2341	294	38047	86800	712	348	
6744	6767	1934	112	45135	98654	2063	308	
7192	8308	1174	263	80987	153986	1152	210	
4146	2771	2255	131	101073	229311	4759	351	
8638	6701	406	164	56008	106297	6665	227	
4568	3551	369	102	205491	383316	4649	265	
6660	7246	1050	167	151810	299583	4476	290	
5140	6520	422	138	242408	483827	8516	391	
6256	6376	78	158	67866	117606	3928	348	
6978	8038	1063	187	53062	110086	3422	348	
9013	10686	223	175	363898	839934	6902	419	
7560	10884	5146	247	134497	312816	528	338	
5608	2328	521	303	176576	382909	1426	299	
7645	1793	3275	215	73935	161106	6074	362	
8988	6924	3694	233	337467	654426	6541	430	
8653	8252	4182	293	301750	675438	2178	323	
6847	7726	1540	292	42794	99216	315	329	
4224	1597	695	159	293351	676799	73	147	
4027	2032	273	193	131844	293745	476	217	
6974	4409	89	157	59647	113255	999	240	
8262	9508	382	167	156905	276755	1712	318	
11051	8880	3733	203	169040	314620	625	240	
10653	11063	1178	207	162258	340298	3331	324	
9472	8739	4504	311	235903	428954	6632	339	
8666	6217	129	110	100577	159145	4122	315	
9697	6723	1184	199	150835	269436	135	233	
9169	8057	1721	304	136748	240350	945	226	
6739	2886	4966	306	47224	87808	3863	279	
7887	9999	4657	265	268532	515197	2385	208	
8707	10869	1845	237	422390	832492	136	234	
8847	8173	2691	282	219492	444710	5067	269	
4435	2549	661	193	14301	31965	114	202	
6774	3451	1205	270	302012	606561	2057	411	
5248	4095	484	197	312317	745514	6965	269	
7366	10551	3000	274	30660	69204	2230	319	
5110	5415	230	217	362876	726635	7935	216	
6735	8037	5462	309	380521	814533	2873	420	
4230	2196	340	190	61143	100437	58	143	
8136	7535	3847	296	343792	803819	2701	218	
6760	4693	3108	254	474868	868034	120	174	
4952	5769	735	193	113615	280347	727	156	
6021	4807	3824	248	65649	152643	7345	411	
7462	5091	90	77	264570	510377	2977	410	
9385	11270	725	301	305392	526591	2666	327	
5950	8372	1223	258	65757	125899	1420	268	
6593	6765	2244	333	40389	82428	2179	241	
4807	5920	2243	217	67010	155757	738	226	
6728	5810	3637	327	220312	540752	8069	280	
5563	4733	304	131	193579	484301	1256	250	
3693	1651	995	222	149070	353916	1675	225	
5848	5878	1449	135	314283	718621	3502	367	
7879	9923	2106	130	13424	32212	2862	352	
5002	5342	4804	275	141305	268421	196	208	
10804	10691	686	168	351247	700028	1602	346	
5639	5157	2967	225	116714	213097	649	181	
7800	10903	3919	292	158172	300488	4339	250	
7084	7619	1216	273	58966	101400	1758	232	
5795	3621	269	135	112608	268042	1410	234	
6171	7285	262	238	366758	834584	737	308	
4439	2575	64	141	15857	27019	94	181	
4173	3328	696	139	163960	385219	6016	392	
3993	2334	1690	230	29651	62961	7329	396	
5572	6792	266	146	143605	286905	6225	368	
6897	9256	1101	107	123471	294428	218	282	
8404	10854	5273	297	188451	429038	3083	432	
9063	5703	5011	361	415575	814223	4648	415	
6491	3132	294	114	121323	240500	476	279	
4335	2599	4517	267	70289	164236	1125	174	
4925	5116	679	152	175581	378693	5423	272	
10079	10373	2402	194	55246	109311	3789	437	
8088	8680	210	178	39455	91894	987	344	
7970	5102	4741	286	93717	186648	1952	189	
10735	7634	303	277	65124	121565	1954	314	
6988	8543	2394	238	50910	126742	7467	417	
5872	4950	3953	317	83344	198533	3108	397	
4621	4330	3784	251	114164	269687	3740	301	
4299	4354	2061	176	13730	30797	1482	259	
5129	3493	306	175	31886	71447	7858	458	
6370	8821	4136	304	119759	257160	2238	299	
11232	11769	4029	310	115138	274538	344	308	
6092	6721	1564	176	41696	73692	387	329	
7740	7565	2074	280	31915	60723	642	337	
4879	4207	286	168	136015	316305	6429	237	
5771	5423	170	94	117976	210761	5693	349	
6371	5251	302	155	73234	164647	248	239	
8913	10449	4154	185	92542	224884	4372	263	
7401	11372	309	245	328006	711469	1914	313	
8738	9728	2447	183	296698	655701	1075	281	
4130	3892	5196	333	211108	445714	136	206	
6221	7202	59	149	181447	392433	750	214	
6239	8683	1502	304	460753	854866	4668	238	
4722	2775	41	122	278331	519599	8004	418	
8830	4134	4099	231	299506	707875	462	257	
7734	10869	3608	268	183513	357825	5049	279	
7229	5907	773	238	391425	644527	108	204	
7905	11056	4950	237	169163	329004	6664	374	
5822	6950	93	138	22753	55526	3132	287	
11079	8441	114	211	156218	277107	5313	340	
5016	4003	4012	254	53539	109304	3868	398	
4183	4011	2782	253	17415	32111	4600	263	
9271	7939	1943	238	249977	528298	4347	345	
7021	8813	465	219	172615	326183	46	98	
5507	3318	2314	281	247706	491020	1621	346	
7697	9469	1515	179	44552	85939	7379	447	
6139	7859	5307	352	161233	350030	4618	355	
7327	5881	2984	319	18563	32870	4200	296	
6999	9369	642	190	113774	245305	4355	416	
8017	4412	2081	262	409975	767169	4429	470	
7175	4891	3276	172	240901	565957	6795	285	
7571	10434	4225	236	99868	191876	440	243	
3974	2095	1165	198	125065	272531	1709	422	
4343	3162	1110	176	96535	183043	1240	287	
10660	10283	903	184	35360	62087	3436	233	
5944	6315	85	136	84569	179222	3600	410	
5230	4989	901	185	96107	164898	1274	268	
6308	9336	307	237	112764	257063	741	203	
7288	10846	2297	355	111824	250216	3713	344	
6183	4462	2991	182	51068	132331	727	306	
6974	4504	1734	272	132238	269482	378	223	
8259	7403	167	178	167699	335199	4522	398	
7648	10577	477	169	36145	63525	159	231	
6593	9757	714	165	128134	259235	1793	303	
9809	10723	165	186	416099	865860	108	172	
4899	4809	2865	249	26895	63995	1126	265	
3910	2359	5069	209	69159	163124	1234	246	
10336	10645	1078	281	97628	196910	2180	330	
9601	9815	2615	253	139970	262154	3166	390	
5437	4300	2652	229	50799	102815	6456	307	
5625	7070	4602	160	335715	757155	6761	390	
9491	5480	791	205	171713	335058	6611	379	
6028	4425	213	251	52511	125039	3099	354	
4204	1995	4230	259	131606	253421	1188	297	
3536	2367	86	135	303196	725301	513	325	
9589	8639	4537	347	225383	455086	7498	407	
10534	11208	2715	249	312464	670570	6175	382	
4407	4266	167	204	130454	259040	1138	274	
5692	6343	5386	309	147861	299615	4508	356	
5684	5938	3311	231	175478	367653	8173	269	
8854	7603	161	195	161159	363276	682	325	
7286	7638	539	168	308702	531917	7664	244	
4909	2300	5017	345	73319	161110	3669	267	
5772	6460	115	202	372838	736195	167	200	
8316	11238	1703	130	86265	172577	538	275	
5866	6661	299	281	58393	141603	421	227	
5256	6168	1745	260	11580	25112	5013	331	
7403	6911	3508	312	138794	325035	4865	371	
6881	6902	3138	327	91085	223416	3417	346	
7770	9435	62	77	390049	764070	203	278	
6345	7009	3948	225	53182	109791	425	248	
8395	6852	192	228	281621	509593	7360	448	
5158	3926	5312	266	161311	285481	1689	297	
3529	2194	1235	203	294800	508194	523	177	
6930	6879	1830	280	442865	782359	7485	424	
5944	7776	2445	144	401534	703888	1819	228	
8167	8414	78	164	178196	362436	237	247	
3710	1906	192	229	270277	659299	2820	308	
4532	2393	1451	293	125855	285872	7239	259	
7904	8191	293	134	344332	607236	975	166	
5915	2953	2284	122	213520	536952	582	346	
5825	6605	1693	127	135902	250038	4063	301	
6188	3502	2271	170	33847	72538	4837	456	
8181	5151	241	204	110188	220814	93	191	
6505	9463	2344	291	48089	93117	7051	271	
7286	10710	1976	200	21767	46763	2000	265	
9259	7910	1753	191	143845	346801	342	276	
8277	10196	1388	242	428562	831543	1921	349	
3908	2067	1776	324	180156	346111	4471	409	
6621	5766	1836	181	22085	45204	132	204	
7310	6871	420	158	271073	580693	1914	367	
10455	10362	159	230	121457	243222	853	273	
8702	6797	578	197	87074	206703	6928	376	
7568	4819	3239	235	406614	824220	2528	228	
6659	3376	94	74	363890	699636	1185	391	
7872	7310	759	284	224327	430098	3230	458	
6081	6155	3880	239	163472	280758	4028	321	
9439	9957	2195	281	34567	80587	6193	377	
6569	3413	1893	228	48415	81244	454	203	
7509	7765	339	189	157791	355259	743	280	
6966	10633	59	147	60712	111626	2204	193	
5333	2846	1365	273	277869	522946	6277	463	
5013	4785	4871	301	169668	308729	7909	368	
6954	10654	1633	218	121166	243495	637	404	
9348	11884	418	250	240677	573933	756	190	
8279	6771	4049	315	25144	55194	138	171	
8924	9411	4456	224	169521	280378	7018	345	
7764	9976	2320	177	148486	353082	153	190	
9269	8715	1561	227	443694	772200	390	357	
10609	11940	2072	323	443197	805701	260	309	
13604	12017	5745	217	150799	269010	877	183	
4996	4752	5226	387	111969	243690	158	252	
5885	5778	100	184	302684	708684	4660	254	
8953	11683	3348	201	194301	372088	8516	384	
9199	10644	437	204	135616	283143	167	256	
6278	6240	1025	162	162414	366540	5594	310	
5031	2273	149	125	195885	330318	4056	195	
5768	4230	703	132	109703	213020	7329	315	
4079	3442	194	170	83583	194584	2345	233	
5139	2622	345	257	56474	134267	187	243	
3451	1572	4037	270	109774	184859	235	234	
3619	1742	5036	191	43870	84712	1569	273	
6068	7805	3206	238	138411	299036	250	319	
8567	9902	1368	301	79448	146132	1434	331	
9525	11349	1167	194	161664	327689	8609	411	
7677	11347	2890	263	87875	175086	3087	413	
9144	11220	208	176	281314	542594	5142	227	
10793	8061	2047	231	140201	298602	116	189	
7872	7052	3609	255	43125	77504	306	96	
7667	9979	2100	275	120100	217833	6534	388	
7253	6681	410	203	119887	258574	622	298	
6935	5470	125	212	312341	772354	1802	172	
6319	4925	1954	300	241529	456029	331	280	
10157	11196	4043	305	46978	85102	5289	350	
5700	2761	195	141	41137	84825	1478	187	
9572	10362	3158	314	218533	427382	5759	329	
4818	4736	537	198	245905	413562	6828	358	
5134	2644	1080	272	119297	262094	316	336	
6568	8432	5249	274	156994	298651	2657	318	
6911	7035	3613	312	194848	331740	2600	369	
5136	6252	149	164	282602	585410	6108	369	
4679	3748	1850	246	96981	225345	773	264	
7018	6167	269	232	178876	360888	230	175	
10113	9859	88	171	233271	508363	4539	357	
9124	8865	4094	206	300367	568587	5505	253	
7926	11453	4039	194	314965	612833	1106	285	
6269	4981	1413	218	112626	233357	324	301	
4884	4925	141	164	269021	587482	2602	344	
8451	4536	112	110	132410	286973	1825	306	
5989	5727	196	208	8850	21491	4537	349	
5319	5873	1267	313	39683	66138	739	171	
4912	4892	2694	208	160187	341940	1056	331	
4986	6467	2425	134	150897	324706	231	200	
6658	7318	803	221	91080	178280	1744	286	
3929	2038	2478	284	229301	416726	425	203	
10962	8585	4411	292	122120	226838	1344	406	
5702	7688	5089	203	85255	173486	4288	339	
6472	9809	189	226	20532	41150	681	341	
6750	5680	4398	261	278479	481028	592	227	
4087	3799	985	151	116610	236888	323	285	
7126	9286	3639	321	22387	49270	6385	340	
6276	8318	221	103	296263	552072	1411	283	
7913	8785	19	56	131369	285554	398	219	
8314	9885	398	149	301356	581930	4119	381	
4968	5897	81	129	186202	368127	3786	387	
6637	9965	569	183	157143	312288	1186	235	
9545	11773	333	143	243690	437357	7943	264	
7612	9087	5699	330	333941	764516	522	253	
6876	7803	3840	271	70918	152151	6927	234	
8547	9935	1757	211	350305	692743	183	274	
5311	3813	411	248	252552	485038	2116	464	
4939	4784	4577	271	365763	592360	2128	329	
9506	9685	2141	244	182362	282523	6806	281	
7924	5822	5437	340	36291	67182	3063	347	
6824	7735	5821	273	250634	458842	5584	461	
6006	7194	1473	233	184810	412510	178	267	
5378	3897	3263	279	161554	391851	3925	348	
7406	6515	508	146	144394	279839	2799	253	
6169	6476	301	179	50263	106825	3088	338	
3529	2304	1285	268	68663	157894	1251	285	
7148	8312	3075	196	58728	114999	815	356	
4079	3548	233	230	117633	227638	1803	290	
5598	4695	5247	330	6957	11691	5712	319	
6657	8228	441	194	78808	149244	299	352	
5866	3887	1518	243	349761	689804	1406	372	
7194	7426	304	265	177053	411383	7374	342	
4193	3045	4567	253	136299	324334	7890	419	
6978	6324	566	154	337824	650820	7765	344	
4491	2407	4271	175	86654	167021	1090	274	
4198	2764	103	128	60251	118247	2359	364	
4300	2345	197	152	12946	25227	7954	241	
6013	6594	1493	179	90000	181239	839	301	
4760	2155	1473	172	72269	173933	7156	223	
5542	6254	153	185	87780	151147	65	157	
9995	10015	140	162	378403	740005	6292	418	
6550	6065	169	76	53499	129626	1014	317	
4108	2112	3835	297	106421	268302	1430	266	
2992	1228	412	188	110225	207407	1625	277	
4037	2481	1682	340	372183	746629	810	358	
11114	11502	1858	192	90070	225668	6311	484	
6973	8006	978	158	83273	187627	3973	383	
6701	9442	2209	260	14906	31687	1941	249	
12714	10584	4878	338	93113	170922	3000	285	
5182	4857	1093	276	146476	317623	275	289	
6030	8346	2471	251	61496	119470	703	199	
7557	6293	2079	290	67398	152838	190	273	
6812	4676	2532	184	331600	653613	755	294	
9907	10177	252	197	26454	52501	4139	221	
5596	3908	49	120	187203	442104	248	189	
6691	5888	1658	178	146988	289900	2370	334	
5581	3102	4404	210	46479	110699	4321	311	
5778	5100	1031	150	11550	28459	320	361	
7169	7746	3671	195	8287	16700	649	313	
5438	5024	555	200	87566	207042	165	203	
7740	6561	203	174	131415	253229	1286	220	
9912	10203	459	169	128045	210245	4380	467	
5428	7050	4120	154	104104	253648	1646	403	
7320	11149	5068	348	413740	775761	7506	483	
6550	10057	4858	239	45374	86538	5409	292	
6631	10299	3970	239	304533	577116	5247	399	
7052	5812	793	251	128786	259893	2644	318	
7921	8157	4625	294	163457	313525	5391	308	
7146	4701	161	65	144786	251778	8545	342	
5829	5671	1553	174	44455	93999	1995	333	
4554	5298	330	183	174331	311879	129	212	
6261	9398	134	192	27893	47426	3255	300	
6681	8642	1566	304	109672	203514	4023	379	
4024	2189	1402	130	29093	55158	2500	341	
8238	11645	3353	317	68758	139038	271	202	
5391	5432	2107	255	60794	129210	653	311	
8608	11512	1765	241	275219	512975	4292	417	
5169	5266	5033	249	154058	383792	7109	307	
7141	11044	2412	239	153456	332479	474	235	
3265	1767	690	262	345433	584901	966	318	
5288	3507	307	211	302034	650928	7446	463	
3151	1347	1913	180	305787	674532	7196	300	
7796	7197	697	265	110085	233896	6254	428	
5881	4979	974	215	161608	273373	2044	234	
5572	3574	4720	237	163632	331822	194	283	
7166	9664	140	186	132287	299670	8248	334	
11192	10958	265	131	82491	154535	5513	326	
6002	4987	8	51	27930	57047	63	129	
3950	2105	588	185	178892	361272	2274	211	
6395	6611	5221	291	162887	329417	4442	382	
8741	4287	3250	277	49179	110426	40	93	
6634	9199	3787	246	149655	270110	90	187	
8172	11717	187	205	159543	281274	1005	250	
11734	10586	1929	170	92253	176975	985	312	
7653	11487	2812	256	61064	139442	495	222	
8308	2405	87	157	167130	385198	3891	302	
6486	8570	423	110	105469	195884	1573	332	
6630	8447	5109	298	17153	41239	339	287	
8313	9141	3559	243	344605	740223	1415	372	
5659	5725	782	139	113295	276546	3266	337	
4038	2947	292	271	256604	453423	2813	416	
4322	3516	3553	231	60584	148523	4333	238	
4921	3216	403	186	164610	291161	309	239	
6883	10456	3214	217	83354	152721	4108	377	
5363	4776	3088	262	264950	505600	1639	210	
5942	7337	1734	196	386865	828642	6872	424	
7031	4828	3657	252	345483	846670	4008	382	
6447	8217	536	137	84569	181734	248	323	
3477	2645	2955	303	131928	300987	6785	411	
8214	12114	290	255	107021	182970	296	265	
5125	2228	4966	362	139368	282861	1173	325	
7588	9449	791	125	131709	293024	2164	244	
7292	9523	1684	276	27756	55000	6767	374	
5070	6428	1767	195	226226	507329	7838	366	
6507	6628	1257	152	7692	11223	1725	223	
8005	6296	1688	312	150209	274668	564	243	
7597	10354	16	76	27299	56140	889	249	
6396	8948	271	226	413788	884729	1874	297	
4706	3243	5074	309	280013	673061	272	179	
8047	4048	2551	140	101759	167760	2455	307	
